density,samp_size,seed,num_nodes,num_intervs,graph_family,method,metric_type,precision,recall,fscore,ari,runtime_sec,score
0.5,20000,5,10,5,er,RePaRe,partition,0.8235294117647058,1.0,0.9032258064516128,0.8767123287671232,1.8217375800013544,
0.5,50000,5,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,3.1366768040170427,
0.5,100000,5,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,8.035367206990486,
0.8,10,5,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0280311770038679,
0.8,100,5,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.2547770700636942,0.029653933015652,
0.8,200,5,10,5,er,RePaRe,partition,0.5238095238095238,0.8461538461538461,0.6470588235294118,0.7272727272727273,0.1356901229883078,
0.8,500,5,10,5,er,RePaRe,partition,0.7777777777777778,0.9333333333333332,0.8484848484848485,0.6301369863013698,0.1108828140131663,
0.8,1000,5,10,5,er,RePaRe,partition,0.7777777777777778,1.0,0.8750000000000001,0.6301369863013698,0.1537596569978632,
0.8,2000,5,10,5,er,RePaRe,partition,0.9523809523809524,1.0,0.975609756097561,0.6301369863013698,0.1430990280059632,
0.8,5000,5,10,5,er,RePaRe,partition,0.9523809523809524,1.0,0.975609756097561,0.6301369863013698,0.4888398949988186,
0.8,10000,5,10,5,er,RePaRe,partition,0.9,0.9473684210526316,0.9230769230769232,0.8767123287671232,0.681518875004258,
0.8,20000,5,10,5,er,RePaRe,partition,0.9,0.9473684210526316,0.9230769230769232,0.8767123287671232,0.9290545090043452,
0.8,50000,5,10,5,er,RePaRe,partition,0.9,0.9473684210526316,0.9230769230769232,0.8767123287671232,2.4520359270100016,
0.8,100000,5,10,5,er,RePaRe,partition,0.9,0.9473684210526316,0.9230769230769232,0.8767123287671232,6.40822437099996,
0.2,10,6,10,5,er,RePaRe,partition,0.0,1.0,0.0,0.0880503144654088,0.0056129610165953,
0.2,100,6,10,5,er,RePaRe,partition,0.5,0.5,0.5,0.64,0.0439369459927547,
0.2,200,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.0707813720218837,
0.2,500,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.1187743869959376,
0.2,1000,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.0707211999979335,
0.2,2000,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.0662555159942712,
