density,samp_size,seed,num_nodes,num_intervs,graph_family,method,metric_type,precision,recall,fscore,ari,runtime_sec,score
0.2,1000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0234729690128006,
0.2,2000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0517905189772136,
0.2,5000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0319168959977105,
0.2,10000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.046790377004072,
0.2,20000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.1354041470040101,
0.2,50000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.1798706139961723,
0.2,100000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.2093016440048813,
0.5,10,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0051160529837943,
0.5,100,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0084573999920394,
0.5,200,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0176874989992938,
0.5,500,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0161875240155495,
0.5,1000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0173347050149459,
0.5,2000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0292735369876027,
0.5,5000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0322911459952592,
0.5,10000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0474603229959029,
0.5,20000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.06231711700093,
0.5,50000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.2031913709943182,
0.5,100000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.2633821349882055,
0.8,10,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0045051719935145,
0.8,100,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.2826780021253985,0.003428732015891,
0.8,200,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.2826780021253985,0.006151144974865,
0.8,500,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.2826780021253985,0.0075946900178678,
0.8,1000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.016145753004821,
0.8,2000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0226295330212451,
0.8,5000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0293999279965646,
0.8,10000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0667718000186141,
0.8,20000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.1524642069998663,
0.8,50000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.1068134500237647,
0.8,100000,8,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.2741556940018199,
0.2,10,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0043187649862375,
0.2,100,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.9056603773584906,0.0204959100228734,
0.2,200,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0478896760032512,
0.2,500,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0373847559967543,
0.2,1000,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0347355430130846,
0.2,2000,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0603193650022149,
0.2,5000,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.1371695710113272,
0.2,10000,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0395461470179725,
0.2,20000,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.1748210169898811,
0.2,50000,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.4406871819810476,
0.2,100000,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.8085634159797337,
0.5,10,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0,0.0051318669866304,
0.5,100,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.202127659574468,0.024507182999514,
0.5,200,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.6078431372549019,0.0353576519992202,
0.5,500,9,10,2,sf,RePaRe,partition,0.6666666666666666,1.0,0.8,0.8920863309352518,0.0099017419852316,
0.5,1000,9,10,2,sf,RePaRe,partition,0.6666666666666666,1.0,0.8,0.8920863309352518,0.0284234640130307,
0.5,2000,9,10,2,sf,RePaRe,partition,0.6666666666666666,1.0,0.8,0.8920863309352518,0.0389631520083639,
0.5,5000,9,10,2,sf,RePaRe,partition,0.6666666666666666,1.0,0.8,0.8920863309352518,0.0137286569806747,
0.5,10000,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0903185110073536,
0.5,20000,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0837900649930816,
0.5,50000,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.2172191010031383,
0.5,100000,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.8716557330044452,
0.8,10,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.1304347826086956,0.0078403200022876,
0.8,100,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.0579710144927536,0.0035780280013568,
0.8,200,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.4621513944223107,0.0194630319892894,
0.8,500,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.7006651884700665,0.0233983359939884,
0.8,1000,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.4621513944223107,0.0240201989945489,
0.8,2000,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.7006651884700665,0.0234165930014569,
0.8,5000,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,0.7006651884700665,0.029517882008804,
0.8,10000,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.0501440560037735,
0.8,20000,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.1171502779761795,
0.8,50000,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.3149164080095943,
0.8,100000,9,10,2,sf,RePaRe,partition,1.0,1.0,1.0,1.0,0.6609575519978534,
