density,samp_size,seed,num_nodes,num_intervs,graph_family,method,metric_type,precision,recall,fscore,ari,runtime_sec,score
0.2,100,8,20,5,er,RePaRe,partition,0.7142857142857143,0.625,0.6666666666666666,0.2347525891829689,0.3870764449966373,
0.2,1000,8,20,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.2509852100047285,
0.2,10000,8,20,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.984175926001626,
0.2,100000,8,20,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,78.6703044599999,
0.2,10,9,20,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0433094000036362,
0.2,100,9,20,5,er,RePaRe,partition,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2804393107366029,0.4301219839981058,
0.2,1000,9,20,5,er,RePaRe,partition,0.7727272727272727,1.0,0.8717948717948718,0.7905511811023622,0.5340345869990415,
0.2,10000,9,20,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,2.0048600399968564,
0.2,100000,9,20,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,78.36512407099508,
0.2,10,0,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0423983989967382,
0.2,100,0,50,5,er,RePaRe,partition,1.0,0.6666666666666666,0.8,0.142738128297695,0.0736288100015372,
0.2,1000,0,50,5,er,RePaRe,partition,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.174854165902337,0.4265679039963288,
0.2,10000,0,50,5,er,RePaRe,partition,0.7,1.0,0.8235294117647058,0.7110051449366295,38.25618496900279,
0.2,100000,0,50,5,er,RePaRe,partition,0.803921568627451,1.0,0.891304347826087,0.7237314197847258,301.6684077099999,
0.2,10,1,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0891500930010806,
0.2,100,1,50,5,er,RePaRe,partition,0.8,0.5,0.6153846153846154,0.0674633785890606,0.1155796719976933,
0.2,1000,1,50,5,er,RePaRe,partition,0.6666666666666666,0.8148148148148148,0.7333333333333333,0.2518358134262048,2.6535997149985637,
0.2,10000,1,50,5,er,RePaRe,partition,0.7285714285714285,1.0,0.8429752066115702,0.4473736149096343,24.132391293002,
0.2,100000,1,50,5,er,RePaRe,partition,0.7294117647058823,1.0,0.8435374149659863,0.5979623117843297,442.41419399200095,
0.2,10,2,50,5,er,RePaRe,partition,1.0,0.0,0.0,-0.03003003003003,0.0325716259976616,
0.2,100,2,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.0843969486554799,0.0758653529992443,
0.2,1000,2,50,5,er,RePaRe,partition,0.7,1.0,0.8235294117647058,0.3848081198541727,0.232390564000525,
0.2,10000,2,50,5,er,RePaRe,partition,0.7142857142857143,1.0,0.8333333333333333,0.4249422758857854,2.414619141003641,
0.2,100000,2,50,5,er,RePaRe,partition,0.8571428571428571,1.0,0.923076923076923,0.7642968073555888,64.61114688000089,
0.2,10,3,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.1175829010026063,
0.2,100,3,50,5,er,RePaRe,partition,0.0,1.0,0.0,0.010951693692164,0.0520069409976713,
0.2,1000,3,50,5,er,RePaRe,partition,0.9,1.0,0.9473684210526316,0.0358799121308274,0.2865160040018963,
0.2,10000,3,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.4657884778260321,1.3344680459995288,
0.2,100000,3,50,5,er,RePaRe,partition,0.8947368421052632,1.0,0.9444444444444444,0.5012685974528978,89.71343185300066,
0.2,10,4,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.1215057989975321,
0.2,100,4,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.2473734870671117,0.039334155000688,
0.2,1000,4,50,5,er,RePaRe,partition,0.9,1.0,0.9473684210526316,0.2211374057388669,0.402691417002643,
0.2,10000,4,50,5,er,RePaRe,partition,0.9333333333333332,1.0,0.9655172413793104,0.5932278536195347,3.2317470320049324,
0.2,100000,4,50,5,er,RePaRe,partition,0.7142857142857143,1.0,0.8333333333333333,0.7686612102662044,265.0944805830004,
0.2,10,5,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0471408880039234,
0.2,100,5,50,5,er,RePaRe,partition,1.0,1.0,1.0,-0.0107611650406122,0.0530711289975442,
0.2,1000,5,50,5,er,RePaRe,partition,0.8571428571428571,1.0,0.923076923076923,0.3310662121539223,0.5194449699993129,
0.2,10000,5,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.5976207137858642,3.2544893369995407,
0.2,100000,5,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.7589215429021254,159.96515639699646,
0.2,10,6,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.1039454019992263,
0.2,100,6,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.1320301528875201,0.0585631700014346,
0.2,1000,6,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.4008902628158354,0.0766415710022556,
0.2,10000,6,50,5,er,RePaRe,partition,0.8333333333333334,1.0,0.9090909090909092,0.574815488753565,0.8309759869953268,
0.2,100000,6,50,5,er,RePaRe,partition,0.7096774193548387,1.0,0.8301886792452831,0.8927756810610702,245.0707914960003,
0.2,10,7,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0373468749967287,
0.2,100,7,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.0179780815170545,0.0741580559988506,
0.2,1000,7,50,5,er,RePaRe,partition,0.8461538461538461,1.0,0.9166666666666666,0.3569889370479968,0.3816134360022261,
0.2,10000,7,50,5,er,RePaRe,partition,0.7619047619047619,1.0,0.8648648648648648,0.5361709784927291,2.749851654996746,
0.2,100000,7,50,5,er,RePaRe,partition,0.8055555555555556,1.0,0.8923076923076924,0.8127283140186233,203.0029085920032,
0.2,10,8,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.1034786689997417,
0.2,100,8,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.1210313741268217,0.0506046820009942,
0.2,1000,8,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.239454871475061,0.1589122949953889,
0.2,10000,8,50,5,er,RePaRe,partition,0.8333333333333334,1.0,0.9090909090909092,0.6154381616374486,0.4886334850016283,
0.2,100000,8,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.8500492296229277,23.20670114600216,
0.2,10,9,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.0217761143246002,0.0431189660012023,
0.2,100,9,50,5,er,RePaRe,partition,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.389681843438658,0.2137632230005692,
0.2,1000,9,50,5,er,RePaRe,partition,0.9333333333333332,1.0,0.9655172413793104,0.5283114882847552,0.6008813259977615,
0.2,10000,9,50,5,er,RePaRe,partition,1.0,1.0,1.0,0.5366932101057612,6.309167314997467,
0.2,100000,9,50,5,er,RePaRe,partition,0.9090909090909092,1.0,0.9523809523809524,0.9087736318057488,125.44667449899862,
