density,samp_size,seed,fscore,ari,runtime_sec,score,graph_family,actual_density,num_edges,ba_m
0.2,50000,9,1.0,1.0,2.585085250000702,,scale_free,0.1,9,1
0.2,100000,9,1.0,1.0,6.1945720840012655,,scale_free,0.1,9,1
0.5,10,9,1.0,0.0,0.0035717499995371,,scale_free,0.1777777777777777,16,2
0.5,100,9,0.7058823529411765,0.6564885496183206,0.1406489580040215,,scale_free,0.1777777777777777,16,2
0.5,200,9,0.7999999999999999,0.6564885496183206,0.1139898749970598,,scale_free,0.1777777777777777,16,2
0.5,500,9,0.6923076923076923,-0.0227272727272727,0.120343665999826,,scale_free,0.1777777777777777,16,2
0.5,1000,9,0.6923076923076924,0.6564885496183206,0.1827269999994314,,scale_free,0.1777777777777777,16,2
0.5,2000,9,0.6666666666666666,0.6564885496183206,0.1524724999981117,,scale_free,0.1777777777777777,16,2
0.5,5000,9,0.5714285714285714,1.0,0.3330329579985118,,scale_free,0.1777777777777777,16,2
0.5,10000,9,0.8387096774193548,1.0,0.7259965000048396,,scale_free,0.1777777777777777,16,2
0.5,20000,9,0.8387096774193548,1.0,0.9789353749947622,,scale_free,0.1777777777777777,16,2
0.5,50000,9,0.8387096774193548,1.0,2.6463226249979925,,scale_free,0.1777777777777777,16,2
0.5,100000,9,0.8387096774193548,1.0,4.954702958995767,,scale_free,0.1777777777777777,16,2
0.8,10,9,0.0,0.0229885057471264,0.0102455410014954,,scale_free,0.2666666666666666,24,4
0.8,100,9,0.5,0.4767441860465116,0.1537482920030015,,scale_free,0.2666666666666666,24,4
0.8,200,9,0.9142857142857144,1.0,0.1040559169996413,,scale_free,0.2666666666666666,24,4
0.8,500,9,0.9268292682926828,0.6564885496183206,0.1503232079994632,,scale_free,0.2666666666666666,24,4
0.8,1000,9,1.0,0.6564885496183206,0.1600562089952291,,scale_free,0.2666666666666666,24,4
0.8,2000,9,1.0,1.0,0.1661189579972415,,scale_free,0.2666666666666666,24,4
0.8,5000,9,1.0,1.0,0.2664452910030377,,scale_free,0.2666666666666666,24,4
0.8,10000,9,1.0,1.0,0.315723292005714,,scale_free,0.2666666666666666,24,4
0.8,20000,9,1.0,1.0,0.9926377079973464,,scale_free,0.2666666666666666,24,4
0.8,50000,9,1.0,1.0,2.2097354590005125,,scale_free,0.2666666666666666,24,4
0.8,100000,9,1.0,1.0,4.617808791997959,,scale_free,0.2666666666666666,24,4
